tag_label,tag_id,market_id,market_slug,question,clob_token_ids
elections,144,630667,will-the-republicans-win-the-colorado-senate-race-in-2026,Will the Republicans win the Colorado Senate race in 2026?,"[""94387913280398317052582281843978069916338462525042652614881277797162415545237"", ""2474994172812821906731940905046937405647772936830086080400122272424376650343""]"
elections,144,630666,will-the-democrats-win-the-colorado-senate-race-in-2026,Will the Democrats win the Colorado Senate race in 2026?,"[""68194463917260305435439145066031544476540679280823247532132832363696000101185"", ""106192530786960539135535008575818346767459617102414049409342524139150698862791""]"
elections,144,630679,will-the-democrats-win-the-delaware-senate-race-in-2026,Will the Democrats win the Delaware Senate race in 2026?,"[""109467029375682717672947466588331781838347232688418556926634334189471462678711"", ""56515783740067714541146024238690731191171951191676227554534304907999316653689""]"
elections,144,630680,will-the-republicans-win-the-delaware-senate-race-in-2026,Will the Republicans win the Delaware Senate race in 2026?,"[""18791277393217683755628516529477058015186638022373024614300661393042993809537"", ""111410260998316519094031668071734601628657437474531224521985946937751497012846""]"
elections,144,630693,will-the-republicans-win-the-georgia-senate-race-in-2026,Will the Republicans win the Georgia Senate race in 2026?,"[""43777191461245536274027792855557351629362906569064322165760098912770293918104"", ""61124290990237905740819218004087985253159695156484630843664573685734418084158""]"
elections,144,630692,will-the-democrats-win-the-georgia-senate-race-in-2026,Will the Democrats win the Georgia Senate race in 2026?,"[""21024219148268989748704207701411444044468128261642675917026452687231462203167"", ""35836144845762083734936716777818582913796871841916057482479347577598882811767""]"
elections,144,630706,will-the-republicans-win-the-idaho-senate-race-in-2026,Will the Republicans win the Idaho Senate race in 2026?,"[""6756779810577885828704276397389282544084821591107025125954859235939281991675"", ""87565258770725265966392236652709967744698603916603639644457593228770340754031""]"
elections,144,630705,will-the-democrats-win-the-idaho-senate-race-in-2026,Will the Democrats win the Idaho Senate race in 2026?,"[""106941193163110167696426338043140728938381127310653153528096347878604033727123"", ""80934691869338927255837304938089888360426615780964561477823921040289407849741""]"
elections,144,630720,will-the-democrats-win-the-illinois-senate-race-in-2026,Will the Democrats win the Illinois Senate race in 2026?,"[""3015477455071606958014729552697672689898195807324746948280693702257424620276"", ""115316081925755141262134681282752103796078250770988305202716210672556966594698""]"
elections,144,630721,will-the-republicans-win-the-illinois-senate-race-in-2026,Will the Republicans win the Illinois Senate race in 2026?,"[""28293677056280080359554222049156424637171556977737746792223933800049748849083"", ""33213488937256662530482377056557065500011938647623670350418977541117315454320""]"
elections,144,630733,will-the-democrats-win-the-iowa-senate-race-in-2026,Will the Democrats win the Iowa Senate race in 2026?,"[""90689690530039118737607894922148077480097700217322320781526913496162509181445"", ""105412116375859456386463067772529895223931027977055063584054608854983174999392""]"
elections,144,630734,will-the-republicans-win-the-iowa-senate-race-in-2026,Will the Republicans win the Iowa Senate race in 2026?,"[""107844449523890311740907586041395758413047559802389895859202256336422357556837"", ""45697952169290210733788647908439282215277461482653377209044144054693714912010""]"
elections,144,630747,will-the-republicans-win-the-kansas-senate-race-in-2026,Will the Republicans win the Kansas Senate race in 2026?,"[""18131974965869813060047290511060211742274666573066200470724290584768041211203"", ""99954012845363784422380244269243499000117818896422626871954380344984773420508""]"
elections,144,630746,will-the-democrats-win-the-kansas-senate-race-in-2026,Will the Democrats win the Kansas Senate race in 2026?,"[""75079868093228966915894372964099062660587490227046756021175661325867722540666"", ""37327444084035787269854507880662541101916131726641992937390933740081521292625""]"
elections,144,630759,will-the-democrats-win-the-kentucky-senate-race-in-2026,Will the Democrats win the Kentucky Senate race in 2026?,"[""37649267567982889592011384409533519112993266261975620703097847510820818713285"", ""25714364921494590153126712070237148273556585153060830557346938682702981481913""]"
elections,144,630760,will-the-republicans-win-the-kentucky-senate-race-in-2026,Will the Republicans win the Kentucky Senate race in 2026?,"[""48498511771232100148522166869811267217315069499419645745771730197179043728388"", ""65439356235045131807396247896357430551043166853377401069960230324723866335352""]"
elections,144,630772,will-the-democrats-win-the-maine-senate-race-in-2026,Will the Democrats win the Maine Senate race in 2026?,"[""7589880081658059374445882095611024032084645048848237404312287942463647821549"", ""6136336712352911156426560180855478229745540927722899997193789497766196705020""]"
elections,144,630773,will-the-republicans-win-the-maine-senate-race-in-2026,Will the Republicans win the Maine Senate race in 2026?,"[""2142948285506077695096498341598672159464223074468931276310105532825810210121"", ""43295283577056639281694071578249936735369407445693289764095672178175084599787""]"
elections,144,630790,will-the-democrats-win-the-massachusetts-senate-race-in-2026,Will the Democrats win the Massachusetts Senate race in 2026?,"[""37806907368043161074949113436745462734936336037202698916361016094424427186209"", ""12372043962778394976024486768688292040496139295686161489871763438144310710290""]"
elections,144,630791,will-the-republicans-win-the-massachusetts-senate-race-in-2026,Will the Republicans win the Massachusetts Senate race in 2026?,"[""94720102345103978732985991591541449349105398685307981352929740529082927790385"", ""89749451189659806236078281140753717284965641684284805325103046978904196883787""]"
elections,144,630806,will-the-republicans-win-the-michigan-senate-race-in-2026,Will the Republicans win the Michigan Senate race in 2026?,"[""1046980875306043125128331871114794349002409233139736033870402475326170083426"", ""71610581811588451243087930916572592402913705975252472987256607890992191263885""]"
elections,144,630805,will-the-democrats-win-the-michigan-senate-race-in-2026,Will the Democrats win the Michigan Senate race in 2026?,"[""71772627544132140586824126381855151743830987860593343955509593715269534710061"", ""64025664961497419708095468282573682984741903075312816516046832361290996190088""]"
elections,144,630819,will-the-republicans-win-the-minnesota-senate-race-in-2026,Will the Republicans win the Minnesota Senate race in 2026?,"[""70179930004460104520571721963263381325865077807861641105900318902168490512539"", ""6282889705019268501830975677564258188191770886711457649647605609853326924852""]"
elections,144,630818,will-the-democrats-win-the-minnesota-senate-race-in-2026,Will the Democrats win the Minnesota Senate race in 2026?,"[""5210147086444382339849101722545511095151948730486562412029285471203011774407"", ""31436003141911636826257012170104365274669938022228084492450613161428480917013""]"
elections,144,630831,will-the-democrats-win-the-montana-senate-race-in-2026,Will the Democrats win the Montana Senate race in 2026?,"[""88799262678230165893255813616837100962595819984760588859765042402182443138810"", ""80548090613166591367082748340054574729693035025508775289880033317294974030893""]"
elections,144,630832,will-the-republicans-win-the-montana-senate-race-in-2026,Will the Republicans win the Montana Senate race in 2026?,"[""102325039069045369431277041414667266705633344716966967751024692805337688459829"", ""58046186222956557148380567481022348507421740788139654872430510492438761636276""]"
elections,144,630844,will-the-democrats-win-the-new-hampshire-senate-race-in-2026,Will the Democrats win the New Hampshire Senate race in 2026?,"[""82410058691149830741200014405570918770267839390767234397030380747995715352939"", ""28709552853916742051233428360468180906283732902940871675642481670799666825242""]"
elections,144,630845,will-the-republicans-win-the-new-hampshire-senate-race-in-2026,Will the Republicans win the New Hampshire Senate race in 2026?,"[""62227089537100115269143206481757249285124282589590263790284791475153705872216"", ""58757590052289479996371632351141005979216013605386057994994985198930000872621""]"
elections,144,630857,will-the-democrats-win-the-new-jersey-senate-race-in-2026,Will the Democrats win the New Jersey Senate race in 2026?,"[""57191420250913616150846676905047388827581537310894242160546701872955141155912"", ""68681443500357642360075283680830487598986161680464858837462763850367316916961""]"
elections,144,630858,will-the-republicans-win-the-new-jersey-senate-race-in-2026,Will the Republicans win the New Jersey Senate race in 2026?,"[""80469582416211324277551196813384851504222711072116234686695188046152640511225"", ""68311829543741021184558122622902784954644849677046739184908916756688634040204""]"
elections,144,630870,will-the-democrats-win-the-new-mexico-senate-race-in-2026,Will the Democrats win the New Mexico Senate race in 2026?,"[""86827974851753312617441915824618617861250657564707166327567168877893121374182"", ""36658361636301944946350626333493677081031062692438134395348552977069133544334""]"
